Transaction ID,Timestamp,Item ID,Supplier ID,Customer ID,Location,Temperature,Humidity,GPS Coordinates,Order Amount,Quantity Shipped,Order Status,Payment Status,Time to Delivery,Quantity Mismatch,Fraud Indicator,Transaction Hash,Smart Contract Status,Compliance Check
TX09404,1999-05-10 13:58:29.782902,9703,S6,C1,LA,14.914037845898914,45.89244631178274,"(38.9305, -92.9192)",1417,100,Shipped,Overdue,1,1,0,0x8597,Completed,1
TX09405,1999-05-09 13:58:29.782902,9170,S1,C7,Chicago,19.34325437690792,67.25483499547963,"(40.562, -95.0947)",1798,166,Delivered,Overdue,5,12,1,0xcef7,Triggered,1
TX09406,1999-05-08 13:58:29.782902,9272,S6,C3,Chicago,17.96339538857478,45.12601181053628,"(36.6702, -76.3304)",2583,68,Delivered,Paid,9,5,0,0x1860,Active,1
TX09407,1999-05-07 13:58:29.782902,9888,S5,C7,SF,8.434572317570527,72.09066359487977,"(34.3877, -90.0593)",1474,155,Delivered,Paid,4,3,0,0xbadf,Active,1
TX09408,1999-05-06 13:58:29.782902,9698,S6,C2,LA,18.70348694408453,76.77963116572266,"(38.685, -91.2383)",1044,123,Pending,Paid,3,3,0,0x4ea4,Triggered,1
TX09409,1999-05-05 13:58:29.782902,9534,S5,C4,NY,10.393959516596887,62.372481129975625,"(39.1377, -114.4412)",1156,126,Delivered,Paid,5,4,1,0x92ac,Active,0
TX09410,1999-05-04 13:58:29.782902,9390,S7,C2,Chicago,15.8981277705482,78.64736148868512,"(35.0681, -116.9682)",1118,190,Delivered,Paid,9,0,0,0x5b0d,Active,1
TX09411,1999-05-03 13:58:29.782902,9939,S1,C4,SF,17.72015475164627,55.6152121170081,"(41.5071, -92.5543)",1924,68,Shipped,Overdue,2,4,0,0xb6a6,Completed,0
TX09412,1999-05-02 13:58:29.782902,9692,S3,C5,NY,11.545556397715023,49.78409822127496,"(34.6169, -100.4854)",2518,196,Delivered,Overdue,7,1,1,0xb9c3,Triggered,1
TX09413,1999-05-01 13:58:29.782902,9326,S6,C8,NY,5.772628196935753,47.09187024444996,"(36.8746, -113.3308)",1621,64,Delivered,Paid,9,7,0,0xcf84,Active,0
TX09414,1999-04-30 13:58:29.782902,9107,S1,C2,NY,19.244921517374486,59.15853389922006,"(40.5761, -85.0977)",2214,157,Pending,Overdue,4,8,1,0x1d97,Active,0
TX09415,1999-04-29 13:58:29.782902,9846,S7,C10,SF,6.08720079236539,45.229876065668314,"(37.7126, -96.489)",2583,149,Delivered,Paid,5,8,1,0x9566,Completed,0
TX09416,1999-04-28 13:58:29.782902,9161,S4,C3,SF,10.22164386747386,75.0316251389933,"(37.4914, -95.2041)",2419,77,Delivered,Overdue,5,9,1,0xb9d2,Completed,0
TX09417,1999-04-27 13:58:29.782902,9813,S3,C10,NY,13.946709466574896,71.3906206965618,"(39.8605, -80.5813)",2485,99,Delivered,Paid,7,5,0,0xa327,Triggered,0
TX09418,1999-04-26 13:58:29.782902,9451,S10,C5,SF,6.763050614561497,62.48473617450725,"(38.7386, -114.3391)",1410,82,Shipped,Paid,9,8,1,0x022a,Active,1
TX09419,1999-04-25 13:58:29.782902,9205,S9,C9,NY,17.57309489883902,68.85851880076552,"(40.1764, -103.2475)",1942,93,Delivered,Overdue,8,9,0,0x0e8e,Active,1
TX09420,1999-04-24 13:58:29.782902,9589,S1,C10,NY,8.051332336646727,41.99961211972334,"(39.039, -111.0635)",2217,104,Pending,Paid,7,14,1,0x4d47,Active,1
TX09421,1999-04-23 13:58:29.782902,9015,S8,C5,NY,19.79005494963616,48.14071153975342,"(35.3073, -117.6297)",1036,170,Pending,Paid,8,10,1,0xa814,Completed,1
TX09422,1999-04-22 13:58:29.782902,9326,S1,C9,SF,18.74650160847626,64.8484757131947,"(36.5156, -93.1285)",2786,135,Shipped,Paid,4,11,1,0x457e,Completed,0
TX09423,1999-04-21 13:58:29.782902,9607,S5,C4,LA,14.06834130826795,59.098780468512736,"(36.5502, -109.1604)",1125,186,Delivered,Overdue,5,6,1,0xb9da,Active,0
TX09424,1999-04-20 13:58:29.782902,9658,S10,C10,LA,14.9001513393107,64.18491919841773,"(41.9589, -75.0521)",1044,85,Shipped,Overdue,2,14,1,0xb950,Active,0
TX09425,1999-04-19 13:58:29.782902,9001,S8,C5,SF,13.004097020130104,43.55876171321837,"(38.8396, -105.4384)",2208,179,Delivered,Overdue,5,14,1,0xa8bb,Triggered,0
TX09426,1999-04-18 13:58:29.782902,9009,S6,C9,Chicago,10.866559529492488,66.09690232418957,"(40.893, -86.8444)",2041,118,Pending,Overdue,2,10,1,0xdf04,Triggered,1
TX09427,1999-04-17 13:58:29.782902,9433,S7,C4,SF,10.275621456108766,72.14465028158685,"(38.9275, -79.1286)",2534,72,Delivered,Overdue,1,2,1,0x12db,Triggered,0
TX09428,1999-04-16 13:58:29.782902,9124,S8,C5,Chicago,18.374823601103934,61.8510073199062,"(37.5625, -108.5045)",2548,109,Shipped,Paid,8,6,0,0x1271,Triggered,1
TX09429,1999-04-15 13:58:29.782902,9080,S6,C5,NY,13.649295891706519,54.296280747642776,"(41.7364, -81.289)",2352,183,Shipped,Paid,2,11,1,0x69de,Active,0
TX09430,1999-04-14 13:58:29.782902,9484,S6,C4,Chicago,17.349405983200576,46.9859142765615,"(41.2965, -78.6807)",2820,110,Pending,Overdue,1,10,1,0x1a09,Active,0
TX09431,1999-04-13 13:58:29.782902,9651,S6,C4,NY,12.711065658090776,50.61420183564705,"(37.0609, -81.2636)",1311,114,Shipped,Paid,9,6,1,0x85f0,Triggered,0
TX09432,1999-04-12 13:58:29.782902,9837,S5,C5,LA,9.605373833630779,60.90131415756261,"(41.1142, -95.3586)",2225,148,Pending,Paid,6,13,1,0x17c9,Triggered,0
TX09433,1999-04-11 13:58:29.782902,9149,S8,C6,NY,6.376392149445797,50.22071317927988,"(39.0021, -94.0127)",2043,176,Pending,Overdue,9,12,1,0x45b1,Active,0
TX09434,1999-04-10 13:58:29.782902,9799,S2,C7,Chicago,9.855452045124759,71.11782149516004,"(34.1282, -95.901)",1740,90,Shipped,Overdue,5,11,0,0x84c1,Completed,1
TX09435,1999-04-09 13:58:29.782902,9872,S7,C6,LA,18.201762710976475,45.26964104283561,"(34.3027, -99.7017)",2948,146,Pending,Overdue,7,2,1,0x6bbb,Active,1
TX09436,1999-04-08 13:58:29.782902,9339,S4,C1,LA,15.679417608256541,60.65697064390847,"(34.3655, -99.5089)",1389,75,Shipped,Overdue,6,11,0,0x34de,Active,1
TX09437,1999-04-07 13:58:29.782902,9128,S1,C2,SF,16.787448648065187,59.83864725206742,"(36.438, -85.1734)",1744,62,Delivered,Paid,3,13,0,0x4967,Triggered,1
TX09438,1999-04-06 13:58:29.782902,9437,S5,C7,Chicago,16.601513241508357,45.55569053327563,"(37.8328, -96.9557)",1409,130,Pending,Overdue,1,11,0,0xf9c3,Triggered,1
TX09439,1999-04-05 13:58:29.782902,9750,S3,C3,Chicago,6.799586258472141,79.79950323059776,"(41.2295, -98.2966)",1188,193,Delivered,Overdue,2,3,0,0x08c9,Active,0
TX09440,1999-04-04 13:58:29.782902,9500,S4,C10,SF,7.382908490867449,72.92541549858537,"(35.251, -114.934)",2109,176,Delivered,Overdue,6,4,0,0x7c76,Completed,0
TX09441,1999-04-03 13:58:29.782902,9057,S7,C2,SF,9.75858873251033,55.46129860725685,"(36.4466, -108.058)",1629,93,Pending,Overdue,5,6,1,0x9afb,Completed,0
TX09442,1999-04-02 13:58:29.782902,9197,S5,C6,LA,9.515431680018683,67.39626155843601,"(40.548, -85.8502)",1170,179,Shipped,Overdue,7,4,0,0x7d71,Triggered,0
TX09443,1999-04-01 13:58:29.782902,9210,S4,C4,SF,5.9912155738359765,68.66324797752775,"(34.469, -110.955)",1686,117,Shipped,Paid,6,14,1,0x7bbc,Completed,0
TX09444,1999-03-31 13:58:29.782902,9913,S1,C5,LA,7.302072643538103,66.04594270861762,"(37.5906, -116.0761)",1485,87,Delivered,Paid,3,7,0,0xfe8b,Triggered,1
TX09445,1999-03-30 13:58:29.782902,9901,S6,C6,Chicago,17.843454253501694,57.299357846908165,"(35.3297, -79.12)",2817,78,Shipped,Overdue,9,9,0,0x7216,Active,0
TX09446,1999-03-29 13:58:29.782902,9044,S10,C3,SF,13.835672569725553,75.40445326505221,"(38.3296, -84.1509)",1464,106,Pending,Paid,5,1,1,0xda9f,Triggered,1
TX09447,1999-03-28 13:58:29.782902,9096,S6,C1,Chicago,10.134244891694625,70.86205526912292,"(36.6444, -103.1345)",1128,106,Delivered,Overdue,7,14,0,0x2919,Active,0
TX09448,1999-03-27 13:58:29.782902,9278,S7,C3,LA,12.897168467950632,61.680798168793544,"(40.8668, -90.4269)",2758,64,Shipped,Overdue,5,4,0,0xdb39,Triggered,0
TX09449,1999-03-26 13:58:29.782902,9534,S1,C3,NY,8.919700873674335,40.1025114201297,"(39.4271, -91.2477)",1200,115,Shipped,Paid,3,6,1,0x4c9b,Completed,0
TX09450,1999-03-25 13:58:29.782902,9409,S4,C6,NY,13.757634760207624,48.9349695330711,"(38.3291, -75.3992)",1537,147,Delivered,Overdue,5,11,0,0xde13,Completed,1
TX09451,1999-03-24 13:58:29.782902,9460,S9,C4,Chicago,6.119463248538479,60.353028073580845,"(41.1537, -88.0094)",2599,130,Shipped,Overdue,7,8,0,0x06b6,Completed,1
TX09452,1999-03-23 13:58:29.782902,9390,S10,C7,LA,18.539760484468268,75.95716227284007,"(39.4253, -116.2081)",2725,127,Shipped,Overdue,8,1,1,0x4e84,Active,1
TX09453,1999-03-22 13:58:29.782902,9846,S6,C2,LA,8.60669877025422,65.14483776481012,"(37.8815, -97.6797)",1497,139,Delivered,Overdue,7,14,1,0xaf62,Triggered,0
TX09454,1999-03-21 13:58:29.782902,9043,S2,C4,NY,17.28613252906419,56.71449191372104,"(34.4155, -85.9979)",2908,195,Delivered,Paid,5,7,0,0x6531,Completed,0
TX09455,1999-03-20 13:58:29.782902,9026,S4,C8,LA,14.899982994867758,41.916478982105886,"(34.0157, -100.8656)",1376,110,Pending,Overdue,3,9,1,0x6189,Triggered,0
TX09456,1999-03-19 13:58:29.782902,9793,S6,C6,LA,12.84510413635001,63.89120909067018,"(41.226, -104.6839)",1261,88,Delivered,Overdue,6,0,1,0x1508,Active,1
TX09457,1999-03-18 13:58:29.782902,9096,S4,C10,Chicago,18.946946910766933,54.03008750859498,"(38.6612, -106.142)",2784,56,Delivered,Overdue,9,5,0,0x8b80,Active,1
TX09458,1999-03-17 13:58:29.782902,9974,S10,C3,NY,7.352197704817305,61.495057893951916,"(35.4319, -87.1491)",2133,136,Delivered,Paid,9,14,1,0x8c20,Triggered,0
TX09459,1999-03-16 13:58:29.782902,9547,S7,C10,LA,6.789162054034996,70.65766793663308,"(35.6366, -116.7513)",1317,150,Pending,Overdue,6,0,1,0x1efb,Triggered,0
TX09460,1999-03-15 13:58:29.782902,9620,S3,C2,Chicago,9.827901977351566,72.14961420203053,"(37.481, -88.1006)",2601,173,Delivered,Overdue,7,5,0,0x7d3a,Active,1
TX09461,1999-03-14 13:58:29.782902,9566,S6,C3,SF,17.453318397775323,74.57112957795019,"(38.6401, -109.0018)",2705,75,Delivered,Overdue,7,9,1,0xe50f,Completed,1
TX09462,1999-03-13 13:58:29.782902,9703,S4,C1,NY,5.528021842853521,65.44186504947854,"(40.542, -115.6309)",1538,165,Delivered,Overdue,5,1,1,0x32c1,Active,0
TX09463,1999-03-12 13:58:29.782902,9218,S3,C1,Chicago,8.5910856096401,76.22471579725799,"(39.3625, -92.6995)",1832,128,Delivered,Overdue,8,13,0,0x58e6,Completed,0
TX09464,1999-03-11 13:58:29.782902,9184,S3,C2,SF,11.370532875300015,67.62512039131308,"(41.1914, -96.2883)",1797,145,Pending,Overdue,3,14,0,0x26c8,Triggered,1
TX09465,1999-03-10 13:58:29.782902,9068,S2,C3,LA,15.694114828073126,71.35656372266718,"(40.5519, -110.3117)",2105,72,Shipped,Overdue,6,2,1,0xe209,Triggered,1
TX09466,1999-03-09 13:58:29.782902,9828,S3,C9,LA,9.489696014162604,67.41928889649188,"(38.3625, -96.0317)",1609,179,Pending,Overdue,1,13,1,0xae9a,Active,0
TX09467,1999-03-08 13:58:29.782902,9129,S10,C8,SF,11.721686693460711,74.87455255051864,"(36.3627, -119.7711)",1724,124,Shipped,Paid,4,14,1,0x7f36,Completed,1
TX09468,1999-03-07 13:58:29.782902,9566,S1,C9,Chicago,10.052757363067421,48.91559527539845,"(39.954, -102.1497)",1576,189,Shipped,Paid,8,2,1,0x2123,Active,1
TX09469,1999-03-06 13:58:29.782902,9889,S3,C7,LA,6.3809038208855355,70.39548305447957,"(36.4007, -111.2659)",2198,131,Pending,Paid,3,11,1,0x62ce,Completed,0
TX09470,1999-03-05 13:58:29.782902,9608,S9,C7,LA,16.080139772468804,44.68626172157761,"(40.8137, -104.9756)",2695,98,Shipped,Paid,4,9,0,0xebb6,Triggered,0
TX09471,1999-03-04 13:58:29.782902,9847,S4,C5,Chicago,11.920690946667246,43.67976119527417,"(35.6316, -96.4445)",1362,126,Delivered,Paid,4,5,1,0xb035,Completed,1
TX09472,1999-03-03 13:58:29.782902,9598,S3,C7,Chicago,17.187681792921445,59.66490615150602,"(40.2548, -92.8891)",1161,183,Delivered,Overdue,3,13,0,0xc41e,Completed,1
TX09473,1999-03-02 13:58:29.782902,9805,S8,C4,SF,15.42039375581208,52.00948623550741,"(41.6815, -76.9454)",2454,59,Pending,Paid,2,9,1,0xa729,Active,1
TX09474,1999-03-01 13:58:29.782902,9630,S1,C5,LA,5.8672280028429,62.534328295393266,"(41.219, -94.5681)",1116,53,Shipped,Paid,2,14,1,0xe119,Triggered,1
TX09475,1999-02-28 13:58:29.782902,9719,S5,C1,Chicago,12.501138507444178,67.10935670877775,"(40.1462, -107.0174)",1781,181,Delivered,Paid,7,3,0,0xc693,Active,0
TX09476,1999-02-27 13:58:29.782902,9333,S1,C4,NY,19.862834354230603,49.06251602465083,"(38.6029, -117.0078)",2540,154,Pending,Overdue,1,7,1,0x188b,Triggered,1
TX09477,1999-02-26 13:58:29.782902,9924,S7,C3,SF,9.618053927989122,67.9970423185247,"(36.1075, -105.3596)",2910,165,Pending,Paid,3,5,1,0x8e66,Completed,1
TX09478,1999-02-25 13:58:29.782902,9153,S5,C2,SF,12.394371507344633,79.81836366526254,"(36.8899, -112.7543)",2571,82,Shipped,Overdue,6,14,1,0x8965,Active,0
TX09479,1999-02-24 13:58:29.782902,9546,S2,C2,SF,14.780486655110606,70.39818481189641,"(34.6661, -93.9733)",1637,101,Shipped,Paid,3,3,1,0x9cae,Active,0
TX09480,1999-02-23 13:58:29.782902,9078,S1,C8,SF,8.033984005698434,46.95146007492318,"(37.9306, -93.696)",1245,128,Pending,Overdue,1,0,0,0x117b,Completed,1
TX09481,1999-02-22 13:58:29.782902,9578,S7,C1,NY,15.537608155475628,65.34781696781133,"(35.0344, -77.3539)",1863,125,Shipped,Paid,3,9,0,0x391c,Active,0
TX09482,1999-02-21 13:58:29.782902,9854,S1,C8,SF,14.89665014662519,40.37939080376293,"(37.3068, -99.7737)",2013,199,Delivered,Overdue,4,14,0,0xd232,Completed,0
TX09483,1999-02-20 13:58:29.782902,9412,S3,C9,SF,10.624407000792315,58.78872641324452,"(38.3757, -88.9443)",2288,163,Pending,Overdue,1,5,0,0xd68f,Completed,0
TX09484,1999-02-19 13:58:29.782902,9545,S6,C6,Chicago,9.266589009696487,61.33225462563364,"(37.0789, -113.5582)",2132,146,Pending,Overdue,4,9,1,0xf599,Completed,0
TX09485,1999-02-18 13:58:29.782902,9608,S6,C1,LA,18.786540519171485,78.89510211964134,"(40.265, -108.2749)",1162,50,Pending,Overdue,9,7,0,0x1811,Active,0
TX09486,1999-02-17 13:58:29.782902,9168,S7,C10,SF,6.9053535904570555,69.4882152172289,"(37.5429, -91.5452)",1920,77,Pending,Overdue,2,8,1,0x97f7,Active,1
TX09487,1999-02-16 13:58:29.782902,9680,S1,C7,Chicago,11.480461869682776,68.23841007787702,"(41.7229, -118.4887)",2354,149,Delivered,Overdue,3,7,1,0x3934,Triggered,0
TX09488,1999-02-15 13:58:29.782902,9662,S7,C5,Chicago,16.504754423331928,61.296184360968155,"(38.1509, -77.8744)",2581,158,Shipped,Paid,5,8,0,0x6f9e,Active,0
TX09489,1999-02-14 13:58:29.782902,9582,S2,C9,LA,7.222056432130807,60.52704056835333,"(36.0412, -114.9465)",1892,163,Shipped,Paid,6,8,1,0xc1b4,Triggered,1
TX09490,1999-02-13 13:58:29.782902,9514,S6,C7,Chicago,18.993913003114123,79.68331124975408,"(38.7747, -113.1513)",2128,104,Shipped,Paid,5,11,1,0xd0df,Completed,0
TX09491,1999-02-12 13:58:29.782902,9313,S8,C5,Chicago,12.893786101468667,40.85071985241157,"(41.031, -87.4573)",2916,155,Shipped,Paid,8,6,1,0xb6d6,Active,0
TX09492,1999-02-11 13:58:29.782902,9031,S5,C2,SF,12.572234817306512,52.128236234416974,"(34.9682, -94.0148)",1268,150,Shipped,Paid,5,5,1,0xf738,Completed,1
TX09493,1999-02-10 13:58:29.782902,9286,S10,C4,SF,11.364161161989681,45.35135293403975,"(34.2169, -81.9674)",1060,156,Pending,Paid,5,2,1,0x868e,Triggered,1
TX09494,1999-02-09 13:58:29.782902,9593,S3,C2,Chicago,18.01175287241822,52.59887729629544,"(35.6435, -87.0683)",2565,179,Shipped,Overdue,1,9,1,0x6f97,Completed,0
TX09495,1999-02-08 13:58:29.782902,9042,S8,C9,NY,19.226621132205906,58.54478870672112,"(34.8506, -98.7409)",2633,98,Pending,Overdue,6,14,0,0x6b54,Active,0
TX09496,1999-02-07 13:58:29.782902,9902,S8,C2,LA,10.701020393266669,53.677294640377525,"(41.4338, -116.6485)",2567,195,Shipped,Paid,7,2,0,0x3a3a,Active,1
TX09497,1999-02-06 13:58:29.782902,9616,S4,C2,Chicago,13.13590475375107,78.50820458435638,"(36.363, -84.7818)",2949,177,Delivered,Overdue,5,5,1,0x4f40,Active,1
TX09498,1999-02-05 13:58:29.782902,9000,S8,C2,Chicago,9.731346992482358,67.22351907950934,"(37.7069, -90.7364)",2873,73,Delivered,Paid,3,13,0,0xac14,Triggered,1
TX09499,1999-02-04 13:58:29.782902,9572,S5,C1,NY,10.520251425070255,69.12179719297404,"(40.4961, -84.7177)",2766,167,Delivered,Paid,7,8,0,0x618d,Active,0
TX09500,1999-02-03 13:58:29.782902,9269,S5,C9,LA,5.425003409338703,69.69168894329857,"(37.163, -100.6219)",2847,178,Shipped,Overdue,8,10,0,0xcb51,Completed,1
TX09501,1999-02-02 13:58:29.782902,9179,S3,C8,Chicago,16.789032266156255,75.96907967479551,"(38.569, -114.4758)",1194,73,Shipped,Paid,9,5,0,0x14b9,Active,0
TX09502,1999-02-01 13:58:29.782902,9735,S7,C2,Chicago,19.539997111385688,70.720752294642,"(40.9562, -115.7932)",2478,70,Shipped,Paid,7,14,0,0xe31c,Completed,0
TX09503,1999-01-31 13:58:29.782902,9517,S9,C2,SF,16.54289827771531,40.64819237070845,"(35.4785, -77.484)",2894,78,Shipped,Overdue,3,13,1,0x2362,Completed,0
TX09504,1999-01-30 13:58:29.782902,9102,S9,C5,Chicago,12.77317131142187,50.455829831302204,"(36.2547, -109.0103)",2846,113,Shipped,Overdue,5,14,0,0x8d58,Triggered,1
TX09505,1999-01-29 13:58:29.782902,9009,S1,C4,NY,17.412649897116722,79.56417542605462,"(37.4028, -87.4071)",2633,59,Delivered,Overdue,7,13,0,0x42c2,Active,0
TX09506,1999-01-28 13:58:29.782902,9582,S1,C2,Chicago,17.868185646246104,66.08497946480234,"(36.9298, -80.6374)",2671,190,Shipped,Paid,6,7,1,0x1a40,Active,0
TX09507,1999-01-27 13:58:29.782902,9089,S10,C8,LA,13.167839463924183,42.72470926300605,"(35.1949, -114.6926)",2450,188,Pending,Paid,6,7,1,0x7518,Triggered,0
TX09508,1999-01-26 13:58:29.782902,9225,S5,C8,LA,19.057362285198224,58.665528114352014,"(34.6192, -106.5739)",1431,151,Shipped,Paid,3,14,1,0xcc5d,Triggered,1
TX09509,1999-01-25 13:58:29.782902,9669,S1,C4,NY,5.452552895854855,79.23337840751455,"(35.5965, -99.2401)",1953,168,Delivered,Paid,5,4,0,0x2f06,Active,0
TX09510,1999-01-24 13:58:29.782902,9739,S4,C4,Chicago,5.151440147428064,79.71352567238308,"(41.9656, -80.9156)",1543,55,Delivered,Paid,8,14,1,0x7c8c,Active,0
TX09511,1999-01-23 13:58:29.782902,9916,S1,C9,Chicago,6.221890462470094,57.297872791146816,"(41.1597, -82.6168)",2383,59,Shipped,Paid,9,4,0,0xc677,Active,1
TX09512,1999-01-22 13:58:29.782902,9125,S2,C4,Chicago,5.867865731801775,75.72212036051079,"(36.1737, -109.8154)",2357,126,Shipped,Overdue,2,2,0,0xf267,Completed,1
TX09513,1999-01-21 13:58:29.782902,9955,S2,C10,Chicago,11.369164816733013,63.679692455856156,"(39.8569, -93.0465)",1324,161,Shipped,Paid,2,0,1,0xddd1,Active,0
TX09514,1999-01-20 13:58:29.782902,9208,S4,C9,Chicago,19.104816558829803,60.377173951615205,"(35.649, -76.4698)",2910,163,Delivered,Overdue,3,11,1,0xe06e,Active,0
TX09515,1999-01-19 13:58:29.782902,9096,S8,C3,LA,15.128353249879044,56.47769954280527,"(37.3937, -83.3509)",2286,160,Delivered,Paid,7,4,1,0xbfea,Triggered,1
TX09516,1999-01-18 13:58:29.782902,9073,S2,C2,SF,14.89179291866685,75.68520159011318,"(34.5905, -118.4175)",2993,66,Shipped,Paid,2,10,1,0xc8ea,Active,1
TX09517,1999-01-17 13:58:29.782902,9626,S9,C8,LA,10.773290635053193,64.84506683318702,"(37.6464, -114.6274)",1787,52,Delivered,Overdue,4,12,0,0x9a6a,Completed,0
TX09518,1999-01-16 13:58:29.782902,9190,S9,C3,SF,13.006496842688543,53.35190574782743,"(41.8341, -83.4591)",1829,76,Delivered,Overdue,8,13,1,0x877f,Triggered,1
TX09519,1999-01-15 13:58:29.782902,9681,S2,C2,LA,9.562620448166347,59.67729748808226,"(37.6326, -75.9218)",2684,181,Shipped,Paid,4,9,1,0x9b5c,Completed,1
TX09520,1999-01-14 13:58:29.782902,9818,S1,C8,NY,12.767566091039974,57.76317161850575,"(35.9062, -89.4461)",1603,68,Shipped,Overdue,1,11,1,0x2a13,Completed,1
TX09521,1999-01-13 13:58:29.782902,9959,S10,C8,Chicago,16.199913630721085,58.04616470457022,"(34.1402, -103.2481)",1924,188,Delivered,Overdue,4,8,0,0x4b69,Completed,0
TX09522,1999-01-12 13:58:29.782902,9715,S10,C5,SF,13.38038696379948,52.46439216107536,"(34.6346, -103.4682)",1453,86,Shipped,Paid,7,9,0,0x5470,Active,1
TX09523,1999-01-11 13:58:29.782902,9055,S9,C9,LA,11.283077588353443,65.31829137221888,"(37.0448, -103.1173)",1549,128,Shipped,Overdue,9,8,1,0xabdd,Triggered,1
TX09524,1999-01-10 13:58:29.782902,9719,S2,C6,SF,17.673830958906457,42.08949561618062,"(37.3155, -92.2416)",2449,133,Delivered,Paid,8,9,0,0x5c08,Triggered,1
TX09525,1999-01-09 13:58:29.782902,9552,S8,C5,Chicago,9.311643196921278,75.44653210686788,"(35.5154, -109.4522)",1616,150,Pending,Paid,6,12,0,0xc684,Active,1
TX09526,1999-01-08 13:58:29.782902,9031,S3,C3,NY,12.222303918866903,56.615878704345576,"(39.1634, -99.0193)",2410,51,Pending,Overdue,6,13,1,0xda1b,Triggered,0
TX09527,1999-01-07 13:58:29.782902,9526,S1,C7,Chicago,19.67220905957301,72.03449874231006,"(35.2954, -84.574)",2188,76,Pending,Paid,9,8,1,0x7219,Completed,0
TX09528,1999-01-06 13:58:29.782902,9573,S1,C9,LA,19.509824427840346,69.17967256528159,"(41.447, -99.0599)",1528,73,Delivered,Paid,8,0,0,0x25c5,Completed,0
TX09529,1999-01-05 13:58:29.782902,9666,S10,C4,LA,5.094269249914883,58.874065350063724,"(38.9122, -83.3095)",2696,148,Pending,Paid,1,14,1,0x9656,Triggered,1
TX09530,1999-01-04 13:58:29.782902,9283,S2,C7,SF,12.9835011339838,47.948422617010436,"(41.71, -76.3883)",1521,77,Pending,Paid,2,7,0,0xdecb,Active,1
TX09531,1999-01-03 13:58:29.782902,9720,S7,C3,NY,10.05378888312739,62.488467503378615,"(41.3827, -83.2795)",1548,105,Delivered,Overdue,8,11,0,0x1779,Triggered,0
TX09532,1999-01-02 13:58:29.782902,9831,S6,C2,NY,9.368358046201399,77.92289062398628,"(37.4062, -89.8661)",1126,83,Shipped,Paid,3,7,0,0x7685,Triggered,1
TX09533,1999-01-01 13:58:29.782902,9493,S2,C1,LA,13.943782679130209,47.430898505711,"(40.1074, -115.8644)",2440,130,Delivered,Paid,2,9,0,0xb3da,Triggered,0
TX09534,1998-12-31 13:58:29.782902,9186,S4,C6,SF,11.694564847912766,50.24049780837077,"(34.9309, -88.257)",2786,72,Shipped,Paid,5,6,0,0x779c,Triggered,1
TX09535,1998-12-30 13:58:29.782902,9497,S2,C5,Chicago,15.99263122325962,79.72021825267153,"(39.3353, -83.8264)",2307,185,Shipped,Paid,1,8,1,0x0fbb,Triggered,1
TX09536,1998-12-29 13:58:29.782902,9441,S1,C2,Chicago,5.407012855432444,75.70283899187835,"(35.4766, -77.8494)",1726,113,Shipped,Paid,1,12,1,0x36e8,Triggered,0
TX09537,1998-12-28 13:58:29.782902,9129,S3,C3,LA,18.903362698463702,61.981993999990955,"(35.9068, -113.9205)",1169,173,Pending,Overdue,6,0,0,0xd8ca,Triggered,0
TX09538,1998-12-27 13:58:29.782902,9638,S4,C9,LA,13.513899381917751,67.78964751382553,"(36.5947, -83.6146)",2655,68,Delivered,Paid,4,1,0,0x4b09,Completed,1
TX09539,1998-12-26 13:58:29.782902,9291,S10,C3,Chicago,15.261000533224621,57.72249325814498,"(34.2259, -109.7926)",1365,189,Shipped,Paid,8,8,0,0x0ae6,Triggered,0
TX09540,1998-12-25 13:58:29.782902,9113,S5,C7,Chicago,14.068797120677123,56.163707062817906,"(41.6448, -119.2346)",1057,53,Delivered,Paid,3,11,1,0x7ebc,Completed,0
TX09541,1998-12-24 13:58:29.782902,9198,S5,C1,Chicago,19.836974094644454,57.72750163575624,"(36.2261, -105.3403)",2711,169,Delivered,Paid,3,11,1,0x9462,Triggered,0
TX09542,1998-12-23 13:58:29.782902,9012,S7,C7,SF,19.79447661944572,56.576662126539475,"(41.3913, -81.6956)",1894,168,Delivered,Paid,8,7,1,0x4f0d,Triggered,1
TX09543,1998-12-22 13:58:29.782902,9270,S10,C9,NY,14.148371525079469,67.02220046101296,"(37.6807, -105.7099)",2521,198,Shipped,Paid,2,13,0,0x5bd2,Active,1
TX09544,1998-12-21 13:58:29.782902,9600,S8,C8,LA,15.25944942234636,53.21826502861957,"(41.5554, -111.5265)",1434,61,Pending,Paid,2,9,0,0x7ee2,Completed,0
TX09545,1998-12-20 13:58:29.782902,9214,S9,C7,LA,14.278547680552633,46.83105625322763,"(37.8146, -101.1703)",2389,195,Shipped,Paid,7,3,1,0x885a,Completed,0
TX09546,1998-12-19 13:58:29.782902,9443,S7,C10,SF,9.660213859093794,68.26270173887364,"(41.4816, -85.9885)",1905,88,Delivered,Paid,4,3,1,0x5994,Active,0
TX09547,1998-12-18 13:58:29.782902,9789,S5,C8,Chicago,7.889203347094043,41.25190108183804,"(37.707, -92.6826)",2927,124,Pending,Paid,4,12,1,0x5936,Completed,0
TX09548,1998-12-17 13:58:29.782902,9511,S9,C4,SF,11.041447277203243,68.75013395665927,"(41.2602, -82.5947)",2551,82,Pending,Overdue,7,14,1,0x63b5,Triggered,1
